Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","300","Greece","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","2.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","1.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","1.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","1.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","0.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","0.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","0.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","300","Greece","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","304","Greenland","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","O","Missing value",""
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","7.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","6.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","7.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","6.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","8.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","7.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","6.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","308","Grenada","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","14.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","14.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","14.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","13.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","13.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","2.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","17.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","18.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","19.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","20.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","21.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","16.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","17.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","17.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","17.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","18.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","17.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","19.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","21.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","23.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","23.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","2.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","3.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","3.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","3.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","3.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","0.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","0.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","1.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","1.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","1.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","1.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","320","Guatemala","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","1.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","13.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","12.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","12.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","12.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","12.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","49.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","49.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","49.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","48.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","49.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","49.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","49.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","49.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","47.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","48.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","49.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","49.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","49.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","324","Guinea","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","49.8","A","Official figure","FAO data"
